# BUSCO version is: 5.8.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
13733at4891	Complete	h1tg000001l_path	159089	157821	-	526.6	328	https://www.orthodb.org/v10?query=13733at4891	Mannose-6-phosphate isomerase
13738at4891	Complete	h1tg000001l_path	453118	454449	+	532.5	312	https://www.orthodb.org/v10?query=13738at4891	Cytochrome c oxidase assembly protein COX15
13757at4891	Complete	h1tg000009l_path	691880	694393	+	677.8	548	https://www.orthodb.org/v10?query=13757at4891	p-loop containing nucleoside triphosphate hydrolase protein
13765at4891	Complete	h1tg000006l_path	743231	744511	+	557.5	349	https://www.orthodb.org/v10?query=13765at4891	26S proteasome regulatory subunit RPN7
13776at4891	Complete	h1tg000010l_path	219396	220697	+	561.6	336	https://www.orthodb.org/v10?query=13776at4891	Threonine synthase
13777at4891	Complete	h1tg000005l_path	263813	265354	+	548.8	346	https://www.orthodb.org/v10?query=13777at4891	Aminoacyl-tRNA synthetase, class I, anticodon-binding
13806at4891	Complete	h1tg000012l_path	90291	88120	-	487.2	420	https://www.orthodb.org/v10?query=13806at4891	Enhancer of polycomb-like protein
13807at4891	Complete	h1tg000015l_path	425840	421679	-	882.8	839	https://www.orthodb.org/v10?query=13807at4891	HECT domain
13820at4891	Complete	h1tg000006l_path	365416	366750	+	414.6	307	https://www.orthodb.org/v10?query=13820at4891	Tyrosine--tRNA ligase
13823at4891	Complete	h1tg000001l_path	192990	194307	+	413.8	294	https://www.orthodb.org/v10?query=13823at4891	Endonuclease/exonuclease/phosphatase
13847at4891	Complete	h1tg000013l_path	284695	286128	+	483.2	314	https://www.orthodb.org/v10?query=13847at4891	UbiB domain
13859at4891	Complete	h1tg000011l_path	121551	118681	-	953.1	712	https://www.orthodb.org/v10?query=13859at4891	Ubiquitin conjugation factor E4, core
13862at4891	Complete	h1tg000006l_path	264548	262089	-	564.7	372	https://www.orthodb.org/v10?query=13862at4891	Serine/threonine-protein kinase RAD53
13866at4891	Complete	h1tg000011l_path	159594	160721	+	583.6	333	https://www.orthodb.org/v10?query=13866at4891	S-(hydroxymethyl)glutathione dehydrogenase
13867at4891	Complete	h1tg000013l_path	411439	410228	-	673.7	327	https://www.orthodb.org/v10?query=13867at4891	26S proteasome regulatory subunit 8
13869at4891	Complete	h1tg000011l_path	232571	233791	+	483.6	298	https://www.orthodb.org/v10?query=13869at4891	Vacuolar calcium ion transporter
13874at4891	Complete	h1tg000004l_path	544222	542879	-	509.4	340	https://www.orthodb.org/v10?query=13874at4891	Glycylpeptide N-tetradecanoyltransferase
13875at4891	Complete	h1tg000001l_path	439528	440616	+	468.4	289	https://www.orthodb.org/v10?query=13875at4891	Rab GDP dissociation inhibitor
13909at4891	Complete	h1tg000014l_path	559006	557660	-	793.0	378	https://www.orthodb.org/v10?query=13909at4891	Actin family
13923at4891	Missing
13964at4891	Complete	h1tg000015l_path	88799	86448	-	575.7	456	https://www.orthodb.org/v10?query=13964at4891	ABC transporter type 1, transmembrane domain
13973at4891	Complete	h1tg000002l_path	232562	233713	+	533.9	292	https://www.orthodb.org/v10?query=13973at4891	Deoxyhypusine synthase
14015at4891	Complete	h1tg000003l_path	291715	290483	-	361.1	232	https://www.orthodb.org/v10?query=14015at4891	cAMP-dependent protein kinase regulatory subunit
14020at4891	Complete	h1tg000004l_path	76788	74635	-	251.9	384	https://www.orthodb.org/v10?query=14020at4891	K Homology domain
14024at4891	Complete	h1tg000017l_path	197884	196391	-	608.8	376	https://www.orthodb.org/v10?query=14024at4891	Glucose-6-phosphate 1-dehydrogenase
14054at4891	Complete	h1tg000004l_path	963820	964902	+	468.0	285	https://www.orthodb.org/v10?query=14054at4891	Dihydroorotase
14055at4891	Complete	h1tg000014l_path	567555	568541	+	426.9	262	https://www.orthodb.org/v10?query=14055at4891	P-loop containing nucleoside triphosphate hydrolase protein
14062at4891	Complete	h1tg000005l_path	628398	627049	-	447.2	329	https://www.orthodb.org/v10?query=14062at4891	IMP-specific 5'-nucleotidase 1
14069at4891	Complete	h1tg000005l_path	793107	794420	+	604.0	316	https://www.orthodb.org/v10?query=14069at4891	Histone acetyltransferase
14108at4891	Complete	h1tg000002l_path	484724	486022	+	559.5	342	https://www.orthodb.org/v10?query=14108at4891	Farnesyl-diphosphate farnesyltransferase
14122at4891	Complete	h1tg000005l_path	329716	331347	+	558.1	410	https://www.orthodb.org/v10?query=14122at4891	Alpha-1,3-glucosyltransferase
14133at4891	Complete	h1tg000012l_path	131902	134379	+	672.9	508	https://www.orthodb.org/v10?query=14133at4891	VTC domain
14136at4891	Complete	h1tg000016l_path	424470	422269	-	397.9	424	https://www.orthodb.org/v10?query=14136at4891	p-loop containing nucleoside triphosphate hydrolase protein
14147at4891	Complete	h1tg000003l_path	311374	312567	+	481.3	324	https://www.orthodb.org/v10?query=14147at4891	Mitochondrial import inner membrane translocase subunit TIM44
14212at4891	Complete	h1tg000005l_path	580666	581772	+	560.8	313	https://www.orthodb.org/v10?query=14212at4891	Isocitrate dehydrogenase 
14235at4891	Complete	h1tg000010l_path	222439	220886	-	318.4	298	https://www.orthodb.org/v10?query=14235at4891	Ataxin-10 domain
14247at4891	Complete	h1tg000006l_path	475369	473726	-	506.5	314	https://www.orthodb.org/v10?query=14247at4891	Protein kinase domain
14308at4891	Complete	h1tg000015l_path	327751	326675	-	603.7	318	https://www.orthodb.org/v10?query=14308at4891	Fructose-bisphosphate aldolase
14309at4891	Complete	h1tg000010l_path	91346	92437	+	544.1	310	https://www.orthodb.org/v10?query=14309at4891	3-isopropylmalate dehydrogenase
14335at4891	Complete	h1tg000010l_path	109211	110680	+	497.0	349	https://www.orthodb.org/v10?query=14335at4891	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
14345at4891	Complete	h1tg000016l_path	13062	11479	-	376.6	290	https://www.orthodb.org/v10?query=14345at4891	endoplasmic oxidoreductin
14374at4891	Complete	h1tg000013l_path	313407	314360	+	346.5	234	https://www.orthodb.org/v10?query=14374at4891	WD40-repeat-containing domain
14376at4891	Complete	h1tg000003l_path	420692	419580	-	551.6	316	https://www.orthodb.org/v10?query=14376at4891	Saccharopine dehydrogenase 
14377at4891	Complete	h1tg000009l_path	666126	665038	-	564.6	292	https://www.orthodb.org/v10?query=14377at4891	Pyruvate dehydrogenase E1 component subunit beta
14380at4891	Complete	h1tg000015l_path	225931	224786	-	526.5	311	https://www.orthodb.org/v10?query=14380at4891	Flap endonuclease 1
14416at4891	Complete	h1tg000014l_path	513926	516133	+	408.1	470	https://www.orthodb.org/v10?query=14416at4891	Nucleoporin NUP85
14430at4891	Complete	h1tg000013l_path	688107	690146	+	324.6	419	https://www.orthodb.org/v10?query=14430at4891	Telomere length regulation protein, conserved domain
14486at4891	Complete	h1tg000005l_path	750103	752342	+	827.3	521	https://www.orthodb.org/v10?query=14486at4891	Replication factor C subunit 1
14503at4891	Complete	h1tg000011l_path	927589	929040	+	784.6	432	https://www.orthodb.org/v10?query=14503at4891	5-aminolevulinate synthase
14504at4891	Complete	h1tg000013l_path	888044	886296	-	472.8	357	https://www.orthodb.org/v10?query=14504at4891	Carbohydrate kinase, FGGY, C-terminal
14513at4891	Complete	h1tg000005l_path	717102	716092	-	548.1	288	https://www.orthodb.org/v10?query=14513at4891	Lipoyl synthase, mitochondrial
14521at4891	Complete	h1tg000005l_path	684572	685765	+	681.0	349	https://www.orthodb.org/v10?query=14521at4891	Elongation factor Tu
14551at4891	Complete	h1tg000009l_path	423791	424852	+	378.8	265	https://www.orthodb.org/v10?query=14551at4891	Replication factor C subunit 5
14552at4891	Complete	h1tg000009l_path	686460	685321	-	466.8	306	https://www.orthodb.org/v10?query=14552at4891	Actin-related protein 2/3 complex subunit
14562at4891	Complete	h1tg000011l_path	574139	575752	+	496.2	393	https://www.orthodb.org/v10?query=14562at4891	p-loop containing nucleoside triphosphate hydrolase protein
14574at4891	Complete	h1tg000009l_path	147223	150297	+	423.8	537	https://www.orthodb.org/v10?query=14574at4891	AP-2 complex subunit alpha
14580at4891	Complete	h1tg000003l_path	187635	186523	-	501.4	291	https://www.orthodb.org/v10?query=14580at4891	Homoisocitrate dehydrogenase, mitochondrial
14584at4891	Complete	h1tg000017l_path	255261	256535	+	481.3	287	https://www.orthodb.org/v10?query=14584at4891	Winged helix-like DNA-binding domain superfamily
14594at4891	Complete	h1tg000016l_path	544323	542796	-	206.7	264	https://www.orthodb.org/v10?query=14594at4891	Ribonuclease Z/Hydroxyacylglutathione hydrolase-like
14625at4891	Complete	h1tg000014l_path	649690	651108	+	159.9	174	https://www.orthodb.org/v10?query=14625at4891	Putative transferase CAF17, mitochondrial
14631at4891	Complete	h1tg000017l_path	237562	235979	-	354.3	338	https://www.orthodb.org/v10?query=14631at4891	Mannosyltransferase
14677at4891	Complete	h1tg000011l_path	174900	176465	+	291.8	305	https://www.orthodb.org/v10?query=14677at4891	WD40-repeat-containing domain
14710at4891	Complete	h1tg000013l_path	398859	400295	+	642.3	377	https://www.orthodb.org/v10?query=14710at4891	Acyl-CoA desaturase
14739at4891	Complete	h1tg000002l_path	328118	327195	-	431.5	248	https://www.orthodb.org/v10?query=14739at4891	Septin
14746at4891	Complete	h1tg000004l_path	1012556	1013812	+	643.9	361	https://www.orthodb.org/v10?query=14746at4891	Ornithine aminotransferase
14766at4891	Complete	h1tg000009l_path	362021	360678	-	274.7	257	https://www.orthodb.org/v10?query=14766at4891	Origin recognition complex subunit 2
14832at4891	Complete	h1tg000004l_path	506970	508417	+	818.8	387	https://www.orthodb.org/v10?query=14832at4891	Pseudouridine synthase, catalytic domain superfamily
14834at4891	Complete	h1tg000015l_path	349820	351253	+	139.1	239	https://www.orthodb.org/v10?query=14834at4891	Protein of unknown function DUF2347
14843at4891	Complete	h1tg000011l_path	1044964	1043102	-	464.9	341	https://www.orthodb.org/v10?query=14843at4891	Signal recognition particle, SRP54 subunit, GTPase domain
14888at4891	Complete	h1tg000002l_path	243008	245945	+	640.1	529	https://www.orthodb.org/v10?query=14888at4891	Oxysterol-binding protein
14902at4891	Complete	h1tg000006l_path	359508	358339	-	386.4	259	https://www.orthodb.org/v10?query=14902at4891	Putative N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D
14966at4891	Complete	h1tg000016l_path	337679	339049	+	369.6	337	https://www.orthodb.org/v10?query=14966at4891	Actin-like ATPase domain-containing protein
15000at4891	Complete	h1tg000015l_path	107341	108621	+	619.3	342	https://www.orthodb.org/v10?query=15000at4891	Ribose-phosphate pyrophosphokinase 1
15011at4891	Complete	h1tg000009l_path	71091	69796	-	293.0	270	https://www.orthodb.org/v10?query=15011at4891	Dol-P-Man
15018at4891	Complete	h1tg000004l_path	797591	799747	+	282.4	317	https://www.orthodb.org/v10?query=15018at4891	Nucleoporin NUP2
15088at4891	Complete	h1tg000011l_path	1127749	1129241	+	421.9	364	https://www.orthodb.org/v10?query=15088at4891	Ubiquitin-like domain superfamily
15100at4891	Complete	h1tg000005l_path	841601	839639	-	488.6	573	https://www.orthodb.org/v10?query=15100at4891	BRO1 domain
15179at4891	Complete	h1tg000011l_path	356677	355598	-	617.8	320	https://www.orthodb.org/v10?query=15179at4891	Mannose-1-phosphate guanyltransferase
15208at4891	Complete	h1tg000013l_path	41704	43371	+	300.6	333	https://www.orthodb.org/v10?query=15208at4891	RNA polymerase-associated protein RTF1
15248at4891	Complete	h1tg000017l_path	366590	368134	+	543.1	399	https://www.orthodb.org/v10?query=15248at4891	Adenylyl cyclase-associated protein
15299at4891	Complete	h1tg000011l_path	485272	484094	-	335.6	269	https://www.orthodb.org/v10?query=15299at4891	Aminomethyltransferase
15328at4891	Complete	h1tg000014l_path	317198	319624	+	553.4	490	https://www.orthodb.org/v10?query=15328at4891	GPI ethanolamine phosphate transferase 2
15442at4891	Complete	h1tg000013l_path	770888	772189	+	530.6	344	https://www.orthodb.org/v10?query=15442at4891	similar to Saccharomyces cerevisiae YGR141W VPS62 Vacuolar protein sorting (VPS) protein required for cytoplasm to vacuole targeting of proteins
15470at4891	Complete	h1tg000016l_path	558314	557277	-	453.0	282	https://www.orthodb.org/v10?query=15470at4891	Eukaryotic translation initiation factor 3 subunit I
15475at4891	Complete	h1tg000016l_path	695187	696308	+	243.3	242	https://www.orthodb.org/v10?query=15475at4891	Heat shock protein DnaJ, cysteine-rich domain
15496at4891	Complete	h1tg000002l_path	483792	482044	-	493.6	358	https://www.orthodb.org/v10?query=15496at4891	GPI transamidase component GPI16
15514at4891	Complete	h1tg000002l_path	115368	113953	-	497.0	315	https://www.orthodb.org/v10?query=15514at4891	Guanine nucleotide-binding protein alpha subunit
15516at4891	Complete	h1tg000001l_path	31200	29905	-	400.1	309	https://www.orthodb.org/v10?query=15516at4891	Vacuolar amino acid transporter 2
15557at4891	Complete	h1tg000006l_path	498757	499950	+	574.3	348	https://www.orthodb.org/v10?query=15557at4891	Thiolase
15581at4891	Complete	h1tg000011l_path	163132	161255	-	346.3	237	https://www.orthodb.org/v10?query=15581at4891	Zinc finger, RanBP2-type
15588at4891	Complete	h1tg000013l_path	542373	543458	+	408.5	258	https://www.orthodb.org/v10?query=15588at4891	ATPase, AAA-type, conserved site
15589at4891	Complete	h1tg000004l_path	1027812	1026778	-	458.1	274	https://www.orthodb.org/v10?query=15589at4891	V-type proton ATPase subunit
15616at4891	Complete	h1tg000011l_path	685594	683900	-	510.4	445	https://www.orthodb.org/v10?query=15616at4891	SUI1 domain
15697at4891	Complete	h1tg000001l_path	408701	407247	-	68.4	141	https://www.orthodb.org/v10?query=15697at4891	WD40-repeat-containing domain
15702at4891	Complete	h1tg000005l_path	531929	533512	+	310.1	343	https://www.orthodb.org/v10?query=15702at4891	similar to Saccharomyces cerevisiae YOR112W CEX1 Cytoplasmic component of the nuclear aminoacylation-dependent tRNA export pathway
15707at4891	Complete	h1tg000011l_path	258289	256571	-	306.9	334	https://www.orthodb.org/v10?query=15707at4891	Sorting nexin-41
15710at4891	Complete	h1tg000011l_path	814408	816510	+	410.1	304	https://www.orthodb.org/v10?query=15710at4891	Chromatin-remodeling complexes subunit NGG1
15731at4891	Complete	h1tg000001l_path	522245	520698	-	399.1	301	https://www.orthodb.org/v10?query=15731at4891	tRNA adenylyltransferase activity
15766at4891	Complete	h1tg000011l_path	950235	948472	-	344.2	284	https://www.orthodb.org/v10?query=15766at4891	P-loop containing nucleoside triphosphate hydrolase protein
15784at4891	Complete	h1tg000008l_path	76117	75020	-	603.6	325	https://www.orthodb.org/v10?query=15784at4891	P-loop containing nucleoside triphosphate hydrolase protein
15785at4891	Complete	h1tg000013l_path	829371	830360	+	284.6	220	https://www.orthodb.org/v10?query=15785at4891	Ribosomal protein S35, mitochondrial
15839at4891	Complete	h1tg000004l_path	643672	644883	+	560.4	336	https://www.orthodb.org/v10?query=15839at4891	UbiB domain
15876at4891	Complete	h1tg000009l_path	699719	698229	-	427.1	303	https://www.orthodb.org/v10?query=15876at4891	Zn(2)-C6 fungal-type DNA-binding domain
15897at4891	Complete	h1tg000011l_path	546613	547590	+	453.2	262	https://www.orthodb.org/v10?query=15897at4891	Coproporphyrinogen III oxidase
15914at4891	Fragmented	h1tg000002l_path	128248	129300	+	260.7	179	https://www.orthodb.org/v10?query=15914at4891	Aminoacyl-tRNA synthetase, class II
15943at4891	Complete	h1tg000011l_path	1394485	1393253	-	329.4	219	https://www.orthodb.org/v10?query=15943at4891	Arginine N-methyltransferase 2
15960at4891	Complete	h1tg000017l_path	620007	620918	+	439.8	258	https://www.orthodb.org/v10?query=15960at4891	WD40 repeat
15962at4891	Complete	h1tg000013l_path	343190	342240	-	566.2	290	https://www.orthodb.org/v10?query=15962at4891	Cytosolic Fe-S cluster assembly factor NBP35
15997at4891	Complete	h1tg000016l_path	62229	58957	-	361.7	423	https://www.orthodb.org/v10?query=15997at4891	RGS domain
16010at4891	Complete	h1tg000001l_path	432142	433602	+	571.5	251	https://www.orthodb.org/v10?query=16010at4891	Serine/threonine-protein phosphatase
16016at4891	Complete	h1tg000013l_path	226639	227721	+	589.7	315	https://www.orthodb.org/v10?query=16016at4891	Chorismate synthase
16038at4891	Fragmented	h1tg000001l_path	162806	163991	+	466.7	305	https://www.orthodb.org/v10?query=16038at4891	GTP binding domain
16056at4891	Fragmented	h1tg000004l_path	885366	887195	+	419.7	408	https://www.orthodb.org/v10?query=16056at4891	P-loop containing nucleoside triphosphate hydrolase protein
16088at4891	Complete	h1tg000001l_path	160638	162521	+	437.4	336	https://www.orthodb.org/v10?query=16088at4891	Golgi apyrase
16106at4891	Complete	h1tg000013l_path	186290	187510	+	366.4	233	https://www.orthodb.org/v10?query=16106at4891	Threonylcarbamoyl-AMP synthase
16113at4891	Complete	h1tg000002l_path	333464	334753	+	477.2	312	https://www.orthodb.org/v10?query=16113at4891	Rhodanese-like domain
16125at4891	Complete	h1tg000013l_path	798780	800276	+	613.1	377	https://www.orthodb.org/v10?query=16125at4891	Cystathionine beta-synthase
16151at4891	Complete	h1tg000017l_path	473338	475956	+	592.0	441	https://www.orthodb.org/v10?query=16151at4891	MutL, C-terminal, dimerisation
16156at4891	Complete	h1tg000014l_path	289091	285534	-	872.0	819	https://www.orthodb.org/v10?query=16156at4891	K Homology domain, type 1
16157at4891	Complete	h1tg000005l_path	468025	467106	-	493.3	265	https://www.orthodb.org/v10?query=16157at4891	Thymidylate synthase
16163at4891	Complete	h1tg000011l_path	521730	522839	+	563.4	306	https://www.orthodb.org/v10?query=16163at4891	Phospho-2-dehydro-3-deoxyheptonate aldolase
16176at4891	Complete	h1tg000004l_path	209103	210557	+	234.0	263	https://www.orthodb.org/v10?query=16176at4891	Chromatin remodeling complex subunit, putative
